id,object,result_position,address,booking_link,cid,country,city,category,description,email,facebook,has_owner,health,instagram,lat,lng,last_opening_hours_updated_at,main_image_url,menu,name,opening_hours,phone,plus_code,poi,price,popular_times,ratings,score,url,website,zero_x,zip_code,collected_at,input_url,input_language,input_max_results,input_details
"7682320","result","104","220 King St N, Waterloo, ON N2J 2Y7, Canada","https://rosels.ca/contact/","6748732978575353069","Canada","Waterloo","Restaurant, Asian restaurant, Caterer, Filipino restaurant, Takeout Restaurant",,"20jm@johnmatthew.ca, info@rosels.ca",,"t","f",,"43.4752377","-80.5240457",,"https://lh5.googleusercontent.com/p/AF1QipNGh6709-1OqUmcy5Ct9o0kFAvve4rQE-on1DTR","https://rosels.ca/menu/","Rosel's - Authentic Filipino Food","Sunday 12–8 PM, Monday Closed, Tuesday 12–8 PM, Wednesday 12–8 PM, Thursday 12–8 PM, Friday 12–9:30 PM, Saturday 12–9:30 PM","+12266090103","FFGG+39 Waterloo, Ontario, Canada","Identifies as women-owned, Kerbside pickup, Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible seating, Wheelchair-accessible toilet, Healthy options, Organic dishes, Small plates, Vegan options, Vegetarian options, Breakfast, Lunch, Dinner, Catering, Dessert, Seating, Toilets, Wi-Fi, Wi-Fi, Casual, Family friendly, LGBTQ+ friendly, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Free parking lot, Free street parking, Parking",,"","400","4.7","https://www.google.com/maps/place/Rosel's+-+Authentic+Filipino+Food/@43.47524,-80.52405/data=!3m1!4b1!4m6!3m5!1s0x882bf5ea1a5e12bd:0x5da850e33ff2a4ed!8m2!3d43.47524!4d-80.52405!16s%2Fg%2F11hz__psws","http://www.rosels.ca/","0x882bf5ea1a5e12bd:0x5da850e33ff2a4ed","N2J 2Y7","2024-07-08 01:49:55.498078+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682321","result","70","75 King St S Unit 61-62, Waterloo, ON N2V 1P2, Canada","https://thaisun.ca/order","1828100705571556055","Canada","Waterloo","Thai restaurant","Thai staples, including papaya salad, cashew chicken & green curry, served in a polished setting.","filler@godaddy.com",,"t","f",,"43.4629754","-80.5237532",,"https://lh5.googleusercontent.com/p/AF1QipM4l24qjFunlKnUjRwR7ReVJjnrvnt9pKfcgMLY","https://thaisun.ca/order","Thai Sun","Sunday 12–8 PM, Monday Closed, Tuesday 12–8 PM, Wednesday 12–8 PM, Thursday 12–8 PM, Friday 12–8 PM, Saturday 12–8 PM","+15197479006","FF7G+5F Waterloo, Ontario, Canada","Outdoor seating, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Healthy options, Spirits, Wine, Lunch, Dinner, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, High chairs, Free street parking","Moderately expensive","","333","4.3","https://www.google.com/maps/place/Thai+Sun/@43.46298,-80.52375/data=!3m1!4b1!4m6!3m5!1s0x882bf412ee338bad:0x195eb7e7f13bcad7!8m2!3d43.46298!4d-80.52375!16s%2Fg%2F1tkvbdfd","http://www.thaisun.ca/","0x882bf412ee338bad:0x195eb7e7f13bcad7","N2V 1P2","2024-07-08 01:49:16.987808+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682322","result","47","94 Bridgeport Rd E #19, Waterloo, ON N2J 2J9, Canada","https://www.doordash.com/store/miga-japanese-%26-korean-restaurant-waterloo-1227384/?utm_campaign=gpa&pickup=true","16106909923783766467","Canada","Waterloo","Restaurant",,,,"t","f",,"43.4700767","-80.51547579999999","Updated by others 8 weeks ago","https://lh5.googleusercontent.com/p/AF1QipPHZCYP9OoFyl7InW95ayGgfm0kKLSPCsTePIY",,"Miga Waterloo Japanese and Korean Restaurant","Sunday 11 AM–5 AM, Monday 11 AM–5 AM, Tuesday 11 AM–5 AM, Wednesday 11 AM–5 AM, Thursday 11 AM–5 AM, Friday 11 AM–5 AM, Saturday 10 AM–5 AM","+15199989181","FFCM+2R Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Healthy options, Small plates, Lunch, Dinner, Toilets, Casual, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking, Parking",,"","323","4.1","https://www.google.com/maps/place/Miga+Waterloo+Japanese+and+Korean+Restaurant/@43.47008,-80.51548/data=!3m1!4b1!4m6!3m5!1s0x882bf5775c713de7:0xdf873d3cd45871c3!8m2!3d43.47008!4d-80.51548!16s%2Fg%2F11qmr53z8r",,"0x882bf5775c713de7:0xdf873d3cd45871c3","N2J 2J9","2024-07-08 01:48:45.517256+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682323","result","25","75 King St S Unit 40-41, Waterloo, ON N2J 1P2, Canada","https://www.google.com/maps/reserve/v/dine/c/tO-ziiF5Fvw?source=pa&opi=79508299","15272304038383157276","Canada","Waterloo","Restaurant",,"info@piperarmspub.com, reservations@example.com","https://www.facebook.com/themelexus","t","f","https://www.instagram.com/themelexus","43.4635126","-80.5226309",,"https://lh5.googleusercontent.com/p/AF1QipMSbB-6obPz4ZIqSC1VLLfsgkBO44u5TwxGAmpW","https://waterloo.piperarmspub.com/%3F_gl%3D1*rle9qu*_ga*ODA3NzA3MDEwLjE3MTE3ODE3ODQ.*_ga_W1WX25JNQN*MTcxODExMTUzMS40LjEuMTcxODExMTU0Mi4wLjAuMA..%26_ga%3D2.153525112.1370981144.1718111532-807707010.1711781784","Piper Arms Waterloo","Sunday 11 AM–12 AM, Monday 11 AM–12 AM, Tuesday 11 AM–12 AM, Wednesday 11 AM–12 AM, Thursday 11 AM–12 AM, Friday 11 AM–2 AM, Saturday 11 AM–2 AM","+15199542767","FF7G+CW Waterloo, Ontario, Canada","Outdoor seating, No-contact delivery, Delivery, Takeaway, Dine-in, Great cocktails, Sport, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Late-night food, Small plates, Spirits, Wine, Breakfast, Brunch, Lunch, Dinner, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Moderately expensive","","863","4.1","https://www.google.com/maps/place/Piper+Arms+Waterloo/@43.46351,-80.52263/data=!3m1!4b1!4m6!3m5!1s0x882bf5cd3b241f77:0xd3f21f9b5597801c!8m2!3d43.46351!4d-80.52263!16s%2Fg%2F11qprqbgz6","https://piperarmspub.com/","0x882bf5cd3b241f77:0xd3f21f9b5597801c","N2J 1P2","2024-07-08 01:48:23.658048+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682324","result","125","321 Weber St N, Waterloo, ON N2J 3H8, Canada","https://tableagent.com/kitchener-cambridge-waterloo/games-on-tap-board-game-cafe/","14659681684096582584","Canada","Waterloo","Bar, Cafe, Coffee store, Espresso bar, Event venue, Game store, Lounge, Pub, Sandwich shop","Spacious cafe offering a wide selection of board games, plus a menu of panini, beer & wine.","info@gamesontap.ca","https://facebook.com/gamesontapcafe","t","f","https://www.instagram.com/gamesontap","43.4810417","-80.52305559999999","Updated by this business 11 weeks ago","https://lh5.googleusercontent.com/p/AF1QipOAHzN7eMjuSsJAmuKae-CvzTcVPMf5tHFsS-zY","https://www.gamesontap.ca/menu","Games on Tap Board Game Café","Sunday 2–10 PM, Monday 5–10 PM, Tuesday Closed, Wednesday 5–11 PM, Thursday 5–11 PM, Friday 5 PM–12 AM, Saturday 2 PM–12 AM","+12266475265","FFJG+CQ Waterloo, Ontario, Canada","Kerbside pickup, Takeaway, Dine-in, Bar games, Quiz night, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Food, Food at bar, Spirits, Wine, Seating, Gender-neutral toilets, Toilets, Wi-Fi, Wi-Fi, Casual, Cosy, Groups, LGBTQ+ friendly, Transgender safe space, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free parking lot, Free street parking, Parking","Moderately expensive","","824","4.7","https://www.google.com/maps/place/Games+on+Tap+Board+Game+Café/@43.48104,-80.52306/data=!3m1!4b1!4m6!3m5!1s0x882bf3f3207818c3:0xcb71a6d244e083b8!8m2!3d43.48104!4d-80.52306!16s%2Fg%2F11b5wmhdhh","https://www.gamesontap.ca/","0x882bf3f3207818c3:0xcb71a6d244e083b8","N2J 3H8","2024-07-08 01:50:18.796113+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682325","result","56","255 King St N #11, Waterloo, ON N2J 4V2, Canada","https://www.ubereats.com/ca/store/the-owl-of-minerva/m7A0Fe2sWmGjmuxPXlTFww?utm_campaign=place-action-link&utm_medium=organic&utm_source=google","15231391438895054262","Canada","Waterloo","Restaurant",,,"https://www.facebook.com/thefamousowlofminerva","t","f","https://www.instagram.com/thefamousowlofminerva","43.477489999999996","-80.52571999999999","Updated by this business 9 weeks ago","https://lh5.googleusercontent.com/p/AF1QipNfF5Rb8qbrhKhAPOqINV8YK563TNvPXk0oclfX",,"The Owl of Minerva Waterloo","Sunday 12–10 PM, Monday 11:30 AM–10:30 PM, Tuesday 11:30 AM–10:30 PM, Wednesday 11:30 AM–10:30 PM, Thursday 11:30 AM–10:30 PM, Friday 11:30 AM–11 PM, Saturday 11:30 AM–11 PM","+15198867275","FFGF+XP Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Small plates, Lunch, Dinner, Toilets, Casual, Cosy, Groups, Accepts reservations, Credit cards, Free parking lot, Free street parking, Parking","Inexpensive","","146","4.6","https://www.google.com/maps/place/The+Owl+of+Minerva+Waterloo/@43.47749,-80.52572/data=!3m1!4b1!4m6!3m5!1s0x882bf36809892c85:0xd360c5d07643fdb6!8m2!3d43.47749!4d-80.52572!16s%2Fg%2F11tx5qsqmy","http://owlfamily.ca/","0x882bf36809892c85:0xd360c5d07643fdb6","N2J 4V2","2024-07-08 01:48:55.685288+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682326","result","63","615 Davenport Rd, Waterloo, ON N2V 2G2, Canada",,"14235801589712847902","Canada","Waterloo","Restaurant, Breakfast restaurant, Delivery service, Family restaurant, Lunch restaurant","Family-friendly place offering a range of breakfast classics, plus sandwiches & burgers.",,,"t","f","https://www.instagram.com/thedailygrillwaterloo","43.503804699999996","-80.5292953",,"https://lh5.googleusercontent.com/p/AF1QipOwNanVPaO14lotjUx-4G7JS-3VEYBVbXdXuz5n","http://dailygrill.ca/curbside-menu/","Daily Grill Restaurant","Sunday 8 AM–2 PM, Monday Closed, Tuesday 8 AM–7 PM, Wednesday 8 AM–7 PM, Thursday 8 AM–7 PM, Friday 8 AM–7 PM, Saturday 8 AM–3 PM","+15198864752","GF3C+G7 Waterloo, Ontario, Canada","Kerbside pickup, No-contact delivery, Delivery, Takeaway, Dine-in, Fast service, Fireplace, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Halal food, Healthy options, Quick bite, Spirits, Vegetarian options, Wine, Breakfast, Brunch, Lunch, Dinner, Catering, Dessert, Seating, Bar on site, Toilets, Casual, Cosy, Family friendly, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, Has changing table(s), High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Inexpensive","","879","4.4","https://www.google.com/maps/place/Daily+Grill+Restaurant/@43.5038,-80.5293/data=!3m1!4b1!4m6!3m5!1s0x882bf3cf6ebac21d:0xc58fba1f0fc6841e!8m2!3d43.5038!4d-80.5293!16s%2Fg%2F1td5xsyl","http://dailygrill.ca/","0x882bf3cf6ebac21d:0xc58fba1f0fc6841e","N2V 2G2","2024-07-08 01:49:06.664589+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682327","result","6","668 Erb St. W, Waterloo, ON N2T 2K8, Canada","https://symposiumcafe.com/locations/waterloo-erbsville-restaurants","5892206912371261833","Canada","Waterloo","Breakfast restaurant, Brunch restaurant, Canadian restaurant, Dessert restaurant, Family restaurant, Lunch restaurant, Restaurant","Breakfast standards & gourmet comfort food served in a stylish space with a Renaissance theme.","symposium.waterloo.erbsville@symposiumcafe.com, example@email.com","https://www.facebook.com/symposiumcrl, https://www.facebook.com/symposiumcafewaterlooerbsville","t","f","https://www.instagram.com/symposiumcafe.waterloo, https://www.instagram.com/symposium.cafe","43.446005299999996","-80.574595",,"https://lh5.googleusercontent.com/p/AF1QipO_rbqSel7hns1_4QiyQYzrXLCtHgNn6bE0O3x1","https://symposiumcafe.com/patio-dining-menu","Symposium Cafe Restaurant Waterloo","Sunday 8 AM–11 PM, Monday 8 AM–11 PM, Tuesday 8 AM–11 PM, Wednesday 8 AM–11 PM, Thursday 8 AM–11 PM, Friday 8 AM–11 PM, Saturday 8 AM–11 PM","+15197494616","CCWG+C5 Waterloo, Ontario, Canada","Identifies as women-owned, Outdoor seating, Kerbside pickup, No-contact delivery, Delivery, Takeaway, Dine-in, Sport, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Alcohol, Beer, Cocktails, Coffee, Happy-hour food, Healthy options, Small plates, Spirits, Vegan options, Vegetarian options, Wine, Breakfast, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Bar on site, Toilets, Wi-Fi, Wi-Fi, Casual, Cosy, Family friendly, Groups, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Kids' menu, Free parking lot, Free street parking, Parking","Moderately expensive","","1683","4.1","https://www.google.com/maps/place/Symposium+Cafe+Restaurant+Waterloo/@43.44601,-80.5746/data=!3m1!4b1!4m6!3m5!1s0x882bf6f0de5dc4df:0x51c552f7f2fd8189!8m2!3d43.44601!4d-80.5746!16s%2Fg%2F11f5rdjrzs","https://symposiumcafe.com/locations/waterloo-restaurants","0x882bf6f0de5dc4df:0x51c552f7f2fd8189","N2T 2K8","2024-07-08 01:48:01.880573+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682328","result","85","255 King St N #3, Waterloo, ON N2J 4V2, Canada","http://www.thepokebox.ca/waterloo-ordering","13300725635067797923","Canada","Waterloo","Restaurant",,"info@thepokebox.com, user@domain.com.",,"t","f","https://www.instagram.com/thepokebox","43.4771307","-80.52561519999999",,"https://lh5.googleusercontent.com/p/AF1QipPaGphFJNTy20B3yR4YNJXNVRtNkaa-lMEW91mX","http://thepokebox.com/255menu","The Poke Box","Sunday 11 AM–9:30 PM, Monday 11 AM–9:30 PM, Tuesday 11 AM–9:30 PM, Wednesday 11 AM–9:30 PM, Thursday 11 AM–9:30 PM, Friday 11 AM–9:30 PM, Saturday 11 AM–9:30 PM","+15199540363","FFGF+VQ Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Halal food, Healthy options, Salad bar, Small plates, Vegetarian options, Lunch, Dinner, Catering, Seating, Gender-neutral toilets, Toilets, Wi-Fi, Wi-Fi, Casual, Family friendly, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Free parking lot, Free street parking, Parking","Moderately expensive","","737","4.4","https://www.google.com/maps/place/The+Poke+Box/@43.47713,-80.52562/data=!3m1!4b1!4m6!3m5!1s0x882bf3f447e50f57:0xb895ab7ead25e1a3!8m2!3d43.47713!4d-80.52562!16s%2Fg%2F11f3vfqydy","http://www.thepokebox.com/","0x882bf3f447e50f57:0xb895ab7ead25e1a3","N2J 4V2","2024-07-08 01:49:33.699414+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682329","result","24","160 University Ave W, Waterloo, ON N2L 3E9, Canada","https://shawermapluswaterloo.bycalibre.ca/","6248472801143395938","Canada","Waterloo","Middle Eastern restaurant, Fast food restaurant, Halal restaurant, Lebanese restaurant, Mediterranean restaurant, Restaurant, Shawarma restaurant, Syrian restaurant","Relaxed option offering Mediterranean dishes such as shawarma & falafel plates plus hearty sides.","info@shawermaplus.com","https://www.facebook.com/shawermapluscanada","t","f","https://www.instagram.com/shawerma_plus","43.4721275","-80.53724799999999","Updated by this business 4 weeks ago","https://lh5.googleusercontent.com/p/AF1QipPJHVEucHwED5x82ZzYK0sPbwjR7bmaX-Swls-H","https://shawermaplus.com/menu-page/","Shawerma Plus (Shawarma Plus)","Sunday 11 AM–12 AM, Monday 11 AM–12 AM, Tuesday 11 AM–12 AM, Wednesday 11 AM–12 AM, Thursday 11 AM–1 AM, Friday 11 AM–1 AM, Saturday 11 AM–1 AM","+12269080536","FFC7+V4 Waterloo, Ontario, Canada","No-contact delivery, Delivery, Takeaway, Dine-in, Fast service, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Wheelchair-accessible toilet, Halal food, Happy-hour food, Healthy options, Late-night food, Quick bite, Small plates, Vegan options, Vegetarian options, Brunch, Lunch, Dinner, Catering, Counter service, Dessert, Seating, Toilets, Wi-Fi, Wi-Fi, Casual, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, Good for kids, High chairs, Free parking lot, Free street parking, Parking","Inexpensive","","1888","4.5","https://www.google.com/maps/place/Shawerma+Plus+(Shawarma+Plus)/@43.47213,-80.53725/data=!3m1!4b1!4m6!3m5!1s0x882bf406c4885ef3:0x56b708e824d79662!8m2!3d43.47213!4d-80.53725!16s%2Fg%2F11d_7979ct","http://www.shawermaplus.com/","0x882bf406c4885ef3:0x56b708e824d79662","N2L 3E9","2024-07-08 01:48:22.570703+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682330","result","103","5 Princess St W, Waterloo, ON N2L 2X7, Canada","https://the-jane-bond.square.site/?owg-fulfillment=pickup&location=11ebd9aab9989050879dac1f6bbba828&rwg_token=AJKvS9V14681f8wAetMUL1kQn2EtVDBjrBmUGPqXJxDtQjgQAXr6vb_OMPq0hN9H7FqbVLFiCRvP2ZjKurk0YFmO7fQlQtdUYg%3D%3D","12851664124280523568","Canada","Waterloo","Vegetarian restaurant, Bar","Offbeat, retro haunt since 1995 with veggie dishes & craft beers, plus DJ'd music & outdoor seating.",,"https://www.facebook.com/janebond005","t","f",,"43.466633699999996","-80.52333279999999",,"https://lh5.googleusercontent.com/p/AF1QipND3bBsmCt9Hoh7su-gHH-xZNPszoj526cvV63X","http://janebond.ca/","Jane Bond","Sunday Closed, Monday Closed, Tuesday 5–11 PM, Wednesday 5–11 PM, Thursday 5 PM–12 AM, Friday 12 PM–2 AM, Saturday 12 PM–2 AM","+15198861689","FF8G+MM Waterloo, Ontario, Canada","Outdoor seating, Takeaway, Dine-in, Live music, Alcohol, Beer, Cocktails, Coffee, Healthy options, Late-night food, Small plates, Spirits, Vegan options, Vegetarian options, Wine, Lunch, Dinner, Dessert, Seating, Bar on site, Gender-neutral toilets, Toilets, Casual, Cosy, Groups, LGBTQ+ friendly, Transgender safe space, Accepts reservations, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free street parking","Moderately expensive","","790","4.6","https://www.google.com/maps/place/Jane+Bond/@43.46663,-80.52333/data=!3m1!4b1!4m6!3m5!1s0x882bf40d1c1ffb59:0xb25a486e145f4b30!8m2!3d43.46663!4d-80.52333!16s%2Fg%2F1v27w3xl","http://janebond.ca/","0x882bf40d1c1ffb59:0xb25a486e145f4b30","N2L 2X7","2024-07-08 01:49:54.387007+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
"7682332","result","74","280 Lester St #105, Waterloo, ON N2L 0G2, Canada","https://www.order.store/ca/store/top-chicken/K3bhBbMoSC2NlhoJuQUKxA?pl=JTdCJTIyYWRkcmVzcyUyMiUzQSUyMjI4MCUyMExlc3RlciUyMFN0JTIyJTJDJTIycmVmZXJlbmNlJTIyJTNBJTIyMzMyY2FkZDctM2E0Zi05MWVhLTEyNjctMjNhMjViYzUyOTdmJTIyJTJDJTIycmVmZXJlbmNlVHlwZSUyMiUzQSUyMnViZXJfcGxhY2VzJTIyJTJDJTIybGF0aXR1ZGUlMjIlM0E0My40NzU0NTQzJTJDJTIybG9uZ2l0dWRlJTIyJTNBLTgwLjUzNTkxJTdE&utm_source=web-restaurant-manager","16702536973145554864","Canada","Waterloo","Korean restaurant",,,,"t","f",,"43.4753116","-80.5355701","Updated by phone call 3 weeks ago","https://lh5.googleusercontent.com/p/AF1QipNg2IDVbQ3iEbCF85r_Pi76fIuueOp93XnJeGAm",,"TOP CHICKEN","Sunday 12:30–11:45 PM, Monday 4:15–11:45 PM, Tuesday 4:15–11:45 PM, Wednesday 4:15–11:45 PM, Thursday 4:15–11:45 PM, Friday 12:30–11:45 PM, Saturday 12:30–11:45 PM","+15197256163","FFG7+4Q Waterloo, Ontario, Canada","Delivery, Takeaway, Dine-in, Wheelchair-accessible car park, Wheelchair-accessible entrance, Wheelchair-accessible seating, Alcohol, Beer, Late-night food, Small plates, Wine, Lunch, Dinner, Dessert, Toilets, Casual, Groups, Credit cards, Debit cards, Mobile Wallets, Credit cards, Free street parking, Parking","Moderately expensive","","617","4.7","https://www.google.com/maps/place/TOP+CHICKEN/@43.47531,-80.53557/data=!3m1!4b1!4m6!3m5!1s0x882bf3b55f8aa28b:0xe7cb54e21c2b3fb0!8m2!3d43.47531!4d-80.53557!16s%2Fg%2F11qh0vy35w",,"0x882bf3b55f8aa28b:0xe7cb54e21c2b3fb0","N2L 0G2","2024-07-08 01:49:21.956436+00","https://www.google.com/maps/search/restaurants+in+Waterloo,+ON/@43.4657468,-80.5339136,15z/data=!3m1!4b1?hl=en-US&entry=ttu","en","200","t"
